id,Gis_X,Gis_Y,Longitud_X_WGS84,Latitud_Y_WGS84,Incidència,Situació,Tipus tram/carrer,Codi Grafo,Barri,Districte,Carrer,Numero Postal,Ubicació,Tipus,Quantitat,Mesura,ALP Central,ALP Façana,Adossat a façana (<0.50m),Llargada,Amplada,Amplada Gual,Amplada Pas de Vianants,Tipus Pas de Vianants,Alçada,Amidament,Mesura mínima,Pendent Longitudinal,Pendent Transversal,Pendent,Grao / Desnivell,Tipus Direccional,Tipus Botons,Falta Direccional,Falta Botons,Detall_Altres,Profunditat,Cas No Compleix Mesura Longit.,Cas No Compleix Mesura Transv.,Senyalització Horitzontal,Senyalització Vertical,Reserva Accesible,Accesibilitat
1,0.9060982000997067,0.9130840516840635,2.1013907050251532,41.35966744966408,0.025295333755030902,0.20596759557235378,0.837979383404484,0.15117379684927368,0.4910957178555949,0.3871641036107626,0.7486641279237661,0.9872460044266824,0.6356338381005993,0.7389961132208491,0.5804465735524839,0.3394045077610377,0.03822145293227697,0.08967671973928526,0.6930837440538608,0.2091336032169966,0.5530764756064,0.8710772491750616,0.3934148166337864,0.5206298480912558,0.7520401819661365,0.9996175976840538,0.023042655371891207,0.40910097056531824,0.6984363426149114,0.3333211377982127,0.7221101120842459,0.09581332058081005,0.06690227143883487,0.832560451347932,0.7402794008632253,0.0402130516681769,0.47137570216942526,0.9676157268999867,0.23688702983583743,0.6317820471042631,0.9553824817476149,0.2919921493690927,0
2,0.9169164142818238,0.9064094533563865,2.195612867482007,41.45146157912132,0.21545663628271328,0.715529712520143,0.07511935870688047,0.371254648648517,0.5995234057910205,0.9002229165951441,0.8344002409388686,0.7602624289433677,0.1577502405238912,0.013348495932394733,0.1438819554868267,0.003774508899486495,0.8329003286082294,0.2442889814566156,0.8661545227767808,0.6632992051548006,0.12176793855789314,0.7959882063268084,0.31606297641383774,0.6067996562128616,0.6966222400220071,0.20802396515912125,0.04299651649969527,0.46718424075675824,0.45377741486642087,0.25524640606414295,0.8452832334485344,0.9598523219412319,0.019395281137736586,0.8168223911439056,0.976445789499676,0.5107211595798382,0.9024795522730907,0.4896419175547212,0.2040053558415541,0.7210416802966817,0.12746719999032396,0.11641093501947808,0
3,0.14683479183383819,0.3346055694875568,2.128472441030887,41.37833251173017,0.07025422200141007,0.06336752636899701,0.40715152356992046,0.9642895490391986,0.12976962721033647,0.9247143308908626,0.234406886948745,0.026287395659486124,0.924535599893499,0.49716564939680497,0.4068930323518374,0.8204083515075742,0.5568306396074174,0.3937559079987417,0.9608499821263465,0.6853048030646998,0.8336710727719677,0.05368082462998136,0.2473016935556005,0.264373489668126,0.6747513216275336,0.28460200883634235,0.7794624590240408,0.9063013565253335,0.814654282980177,0.9259899998563164,0.33793471427416644,0.32790836565808823,0.19806191175033083,0.29192777744152654,0.22724675928648996,0.45208067555328113,0.25688025788830515,0.4595332260549513,0.9061010293226471,0.47570829996911956,0.6519404388247014,0.3410312144119275,0
4,0.5343207378928755,0.9495467173621095,2.17012349958944,41.35218065034319,0.9394172220649654,0.27296941281829556,0.7742732474912501,0.4281972632912471,0.5642792095818042,0.6075209265267139,0.32922908482512736,0.48519029704031735,0.11976616901189241,0.8678196909329833,0.5021917859957481,0.21370778798295054,0.14268888514502687,0.8906932548657732,0.6458789050665962,0.02864701694165106,0.7208971104739107,0.9684363580706187,0.378799063129853,0.9339117960847105,0.4987646712142354,0.594995860669777,0.3222994901514147,0.05939843396227418,0.8077094845822569,0.05452664811149888,0.18614125269348036,0.709817830765899,0.594954476465867,0.8809243650714725,0.949866131540468,0.07712682775874169,0.1401081609586481,0.08183462241085715,0.33309874344094104,0.1247314023229491,0.9251327781081075,0.0640766059902117,0
5,0.08853966205619357,0.44302916722523056,2.178890256486299,41.424916816755626,0.08900578279674443,0.2617314080740246,0.5857600851537725,0.42707401124217526,0.47991818033891465,0.501990359356917,0.14180010239670005,0.6397007978416256,0.33674151835650146,0.5266256970949786,0.5939700906311899,0.4723262214126783,0.6137464868758717,0.6146616954968742,0.6028883748670363,0.5828528519843633,0.6751955758166022,0.6426357851785406,0.30981443226275085,0.8860825812666692,0.27911063588126317,0.06295782568707808,0.24625162423582303,0.4187198240092719,0.48937027190707116,0.5774799188252704,0.5460156499065543,0.7443712075517277,0.44347166692251405,0.13697918433265954,0.05928506416461332,0.5246046481628703,0.6789557225802156,0.5402447177560256,0.484758053993558,0.8367476373361539,0.022573198068594258,0.6008889084582342,0
6,0.7134904909159893,0.5241025239968361,2.1676395386657332,41.342227598885074,0.8242633994987658,0.3399298533355034,0.9609909701096194,0.25215285262185505,0.5863145160762786,0.7181318348375342,0.6532956488846395,0.483360243210169,0.5630995289804569,0.6131476318433113,0.9347449737754161,0.5361133323383067,0.9281027723943228,0.16550381306826178,0.48645808935769685,0.6212544536839302,0.3753833742355486,0.4347907383683205,0.25100879071708915,0.15794918240690092,0.8951903139232898,0.33390343995718674,0.09924198266009687,0.6252365328583225,0.03286807078389009,0.594372953799809,0.8735881128768144,0.5036461847620235,0.5751518623176277,0.9799801783778319,0.22482946278793436,0.06326459072178992,0.07353240927373617,0.6847425378804453,0.44958132100110726,0.5825545729856798,0.6876573416480966,0.7499878392751173,1
7,0.33714518885175904,0.07905032288842906,2.1590941077305508,41.427216760849376,0.6565723142345483,0.2585579544410902,0.4230735438896055,0.27301976581320186,0.536843658753682,0.3666794193400045,0.644684337530467,0.8261621707522611,0.7872143399406726,0.9042381634372194,0.4728483730667855,0.4290891639002359,0.715088313262989,0.2515725679866787,0.9933775035628413,0.6935555572891035,0.6320495722044894,0.07480805121596945,0.9499036066843951,0.6550352833267362,0.013888553259897796,0.9282160216791829,0.9615346711881076,0.5917535489832355,0.6910091806711757,0.09877046272664258,0.4611811049991825,0.26636212607301035,0.6372527370056759,0.604104750061606,0.45168046780214177,0.11916767761619385,0.6628297219402524,0.6612234926791595,0.3121360436469309,0.8514204455190094,0.8189591501676355,0.7010555829009665,0
8,0.03849357914537754,0.4225769936403382,2.1890867557840803,41.443322387429305,0.9564780320103949,0.07828385306030139,0.2887207737056934,0.8349459554006866,0.3672532308494887,0.5882171005938607,0.16238146300905787,0.8195454193634141,0.4776652563600726,0.6826751498433083,0.19945506842650929,0.8551438684706199,0.21426001790316285,0.8945366070636667,0.37196997108504837,0.013549251540922791,0.28978618370446185,0.5627734331962684,0.5157342818392792,0.3196686732935474,0.9956350573906808,0.5653829394265727,0.4219420984363532,0.5280896719367075,0.9604225934184418,0.6562340045548126,0.5397229829178382,0.2793679199040451,0.9539045931345068,0.7115826952980332,0.20991974107800027,0.7281024358080677,0.1827943878171503,0.6948747001178501,0.11077201780325363,0.2988498654524234,0.6272924600383769,0.9939964440390281,1
9,0.9689184787229134,0.291291509750926,2.122799361334172,41.36477731026201,0.029201815522987284,0.3445795170313214,0.7948669529051705,0.5989677187694822,0.8259394297498917,0.5657245968292581,0.14965470949795523,0.7293346978696658,0.3575119550128132,0.17004214438613308,0.6760205564929793,0.9751863501880412,0.8223087683718795,0.5404930777580058,0.326065413622737,0.07681020870958888,0.36244165729211464,0.5617678537553181,0.071405278956022,0.06774433178364281,0.7713703023276731,0.37719943215239893,0.9169152455350116,0.3504015341568387,0.5467222583488817,0.513222646026702,0.5430282604414465,0.6308766068351522,0.7282301431023165,0.853619825564222,0.5530438554266264,0.6052250398497164,0.5132749963503814,0.5400752003632198,0.5668082581817833,0.6895844211142931,0.6997261554388231,0.6294146890679322,0
10,0.39907818396512096,0.5816969280127905,2.135150288481009,41.417692317502166,0.4794238979718738,0.5994369855006154,0.974281067015947,0.7713075525826756,0.37466278378625983,0.17903018409417215,0.8544665696593581,0.6851234963105741,0.9762410325020794,0.6676067913177617,0.0063333123871542885,0.9202521425438492,0.9528119974022116,0.5915138010212432,0.23559517638647365,0.46843311891707895,0.9854136076580882,0.5964298967251682,0.1874652027494953,0.07868747221446493,0.49919799745106863,0.019773067529856858,0.7350470386065913,0.6346416737251122,0.9487618727935174,0.6023280875912806,0.2680526084874535,0.9435320526988682,0.2991378869157023,0.15937892028232814,0.5157859485281953,0.48362445544369825,0.6856676099576675,0.8160431452654369,0.047152317206179295,0.5324090221294588,0.03446727184504539,0.1888885472958115,1
11,0.6564895996637847,0.430222117953285,2.1101459533945772,41.35178315125106,0.16451907142388644,0.3990713800158381,0.8905086042233816,0.11283865298504325,0.763827347344721,0.9149905787408885,0.7886730418987854,0.909708750683067,0.19162909199991152,0.9471470371115718,0.6563158000194701,0.6660424916635285,0.7674477809226276,0.41957956992846646,0.8946785478681392,0.6108762653209944,0.812584808533461,0.4363649417954557,0.16825947972347277,0.9857581989314057,0.6869763584272047,0.5134839653842567,0.44549412241906505,0.8604922202331529,0.510918797639687,0.8188498168818753,0.034646358599383587,0.14047057035473876,0.5442312941017768,0.4561337407644602,0.5822225677589391,0.981536306613565,0.2931587867357641,0.6740502536814249,0.3187475861194661,0.5391900960879599,0.5273318060748212,0.6820856497240423,1
12,0.7295262232536321,0.7616128333530348,2.1120261821251844,41.42971482585171,0.15698026298714018,0.9667506413570942,0.7801289095903767,0.16628395341703606,0.8349224972867118,0.3561909921960663,0.48538730049058265,0.48842690843905756,0.782065305725913,0.010339065108408874,0.5769903933768493,0.6263401139217785,0.1872701222330877,0.4545547987150653,0.0784539045399878,0.2300870263740381,0.49785401418355013,0.01840045685934044,0.027445455908992722,0.7786569670353055,0.3656926589897528,0.4616080231009252,0.02935945027828646,0.14193073514997234,0.6044652715551014,0.947380590717481,0.23034192635696715,0.7425037149673863,0.8809241289114449,0.9410944778936375,0.2728185447416419,0.28495429142728923,0.9271475616197715,0.9749973003923028,0.3928257885769305,0.798229426238037,0.2507652070643752,0.4736834060969485,0
